system:time_start,SWIR1
"Sep 13, 2006","1,413"
"Sep 21, 2006","1,342"
"Oct 7, 2006",
"Oct 15, 2006",861
"Nov 8, 2006",
"Nov 24, 2006","1,229"
"Dec 2, 2006",
"Dec 10, 2006",845
"Dec 18, 2006",873
"Dec 26, 2006",
"Jan 3, 2007",
"Jan 19, 2007",988
"Jan 27, 2007",652
"Feb 4, 2007","1,041"
"Feb 12, 2007",836
"Mar 16, 2007",
"Mar 24, 2007",
"Apr 9, 2007",909
"Apr 17, 2007","2,183"
"Apr 25, 2007",
"May 3, 2007","2,247"
"May 11, 2007",
"Jun 4, 2007","1,426"
"Jun 12, 2007","1,547"
"Jun 20, 2007","1,434"
"Jun 28, 2007",368
"Jul 6, 2007","1,479"
"Jul 14, 2007",
"Jul 30, 2007","1,472"
"Aug 7, 2007",
"Aug 15, 2007","1,741"
"Aug 31, 2007","1,319"
"Sep 8, 2007",952
"Sep 16, 2007","1,306"
"Sep 24, 2007","1,709"
"Oct 26, 2007","1,496"
"Nov 11, 2007",
"Nov 27, 2007",922
"Dec 29, 2007",
"Jan 14, 2008",859
"Jan 30, 2008",
"Feb 15, 2008","1,098"
"Feb 23, 2008","1,030"
"Mar 10, 2008",876
"Apr 3, 2008",756
"Apr 27, 2008",
"May 5, 2008","2,044"
"May 21, 2008","2,153"
"May 29, 2008",
"Jun 6, 2008",
"Jun 14, 2008",
"Jun 22, 2008",
"Jun 30, 2008",
"Jul 8, 2008",
"Jul 16, 2008",
"Aug 1, 2008",
"Aug 9, 2008","1,461"
"Aug 17, 2008","1,234"
"Aug 25, 2008","1,341"
"Sep 18, 2008","1,228"
"Sep 26, 2008","1,202"
"Oct 4, 2008","1,207"
"Oct 20, 2008",
"Oct 28, 2008","1,337"
"Dec 15, 2008","1,162"
"Jan 8, 2009",671
"Jan 16, 2009",891
"Jan 24, 2009",996
"Feb 1, 2009",
"Feb 17, 2009",
"Mar 5, 2009",
"Mar 13, 2009","1,080"
"Mar 29, 2009",
"Apr 6, 2009",690
"Apr 14, 2009",
"Apr 22, 2009","1,918"
"Apr 30, 2009",
"May 16, 2009","1,777"
"May 24, 2009","1,646"
"Jun 1, 2009","1,474"
"Jun 17, 2009",
"Jun 25, 2009","1,516"
"Jul 3, 2009","1,441"
"Jul 11, 2009",
"Jul 19, 2009",
"Jul 27, 2009",
"Aug 4, 2009","1,482"
"Aug 12, 2009","1,336"
"Sep 5, 2009","1,289"
"Sep 13, 2009",
"Sep 21, 2009",
"Sep 29, 2009","1,479"
"Oct 7, 2009",
"Dec 10, 2009",
"Jan 3, 2010",723
"Jan 11, 2010","1,016"
"Jan 27, 2010",859
"Feb 12, 2010",894
"Feb 20, 2010",955
"Feb 28, 2010",899
"Mar 8, 2010",779
"Mar 24, 2010","1,847"
"Apr 1, 2010","1,929"
"Apr 9, 2010","1,964"
"Apr 17, 2010","2,046"
"Apr 25, 2010",
"May 11, 2010",
"May 19, 2010","1,558"
"May 27, 2010","1,369"
"Jun 20, 2010","1,459"
"Jun 28, 2010",
"Jul 6, 2010","1,424"
"Jul 22, 2010",
"Jul 30, 2010",
"Aug 7, 2010","1,352"
"Aug 23, 2010","1,452"
"Aug 31, 2010",
"Sep 16, 2010",
"Oct 2, 2010",
"Oct 10, 2010",
"Oct 18, 2010","1,592"
"Nov 3, 2010","1,142"
"Nov 11, 2010",
"Nov 19, 2010",
"Nov 27, 2010",
"Dec 5, 2010",
"Dec 13, 2010",733
"Dec 29, 2010",
"Jan 6, 2011",172
"Jan 22, 2011",940
"Jan 30, 2011",
"Feb 7, 2011",
"Mar 19, 2011",639
"Mar 27, 2011",132
"Apr 4, 2011",236
"Apr 12, 2011",
"Apr 20, 2011",537
"Apr 28, 2011",
"May 6, 2011",
"May 14, 2011",
"Jun 7, 2011",
"Jun 15, 2011",
"Jul 1, 2011",
"Jul 17, 2011",
"Jul 25, 2011",
"Aug 2, 2011","1,698"
"Aug 10, 2011",
"Aug 18, 2011",
"Aug 26, 2011","1,314"
"Sep 3, 2011",
"Sep 11, 2011","1,362"
"Sep 19, 2011","1,309"
"Sep 27, 2011","1,154"
"Oct 29, 2011","1,403"
"Nov 14, 2011","1,679"
"Dec 8, 2011",929
"Dec 24, 2011",928
"Jan 9, 2012",892
"Feb 10, 2012",972
"Mar 13, 2012",760
"Apr 14, 2012",
"Jun 1, 2012","1,332"
"Jun 17, 2012","1,559"
"Jul 3, 2012","1,747"
"Jul 19, 2012",
"Aug 4, 2012",
"Aug 20, 2012","1,279"
"Sep 5, 2012","1,189"
"Sep 21, 2012",
"Oct 7, 2012",
"Nov 8, 2012",
"Nov 24, 2012",788
"Dec 26, 2012",
"Jan 27, 2013",
"Feb 28, 2013",
"Mar 16, 2013",411
"Apr 1, 2013",858
"May 3, 2013",
"May 27, 2013","1,720"
"Jun 4, 2013",
"Jun 12, 2013","1,435"
"Jul 22, 2013","1,501"
"Aug 15, 2013","1,411"
"Aug 23, 2013","1,325"
"Aug 31, 2013",
"Sep 8, 2013",
"Sep 16, 2013","1,265"
"Sep 24, 2013","1,242"
"Oct 2, 2013",
"Oct 10, 2013",
"Oct 18, 2013",
"Oct 26, 2013",
"Nov 3, 2013","1,150"
"Nov 11, 2013",
"Nov 19, 2013",
"Nov 27, 2013",
"Dec 5, 2013",952
"Dec 13, 2013",
"Dec 21, 2013",
"Dec 29, 2013",476
"Jan 6, 2014",387
"Jan 14, 2014",
"Jan 22, 2014",
"Jan 30, 2014",
"Feb 7, 2014",623
"Feb 23, 2014",
"Mar 3, 2014",
"Mar 11, 2014",
"Apr 20, 2014",759
"May 14, 2014",
"May 22, 2014",
"May 30, 2014","1,529"
"Jun 7, 2014",
"Jun 23, 2014","1,387"
"Jul 9, 2014",222
"Jul 17, 2014","1,351"
"Aug 2, 2014","1,400"
"Aug 26, 2014","1,177"
"Sep 3, 2014",
"Oct 5, 2014","1,387"
"Oct 21, 2014",
"Nov 6, 2014",
"Nov 14, 2014",832
"Nov 22, 2014",
"Nov 30, 2014",700
"Jan 1, 2015",714
"Jan 9, 2015",868
"Feb 2, 2015",
"Feb 18, 2015",
"Feb 26, 2015",875
"Mar 6, 2015",908
"Mar 14, 2015",
"Mar 22, 2015","1,159"
"Mar 30, 2015",
"Apr 7, 2015",
"Apr 15, 2015","1,992"
"Apr 23, 2015","1,190"
"May 1, 2015",956
"Jun 2, 2015",
"Jun 10, 2015",596
"Jun 18, 2015","1,629"
"Jun 26, 2015","1,363"
"Jul 4, 2015","1,419"
"Jul 20, 2015",
"Jul 28, 2015",
"Aug 5, 2015","1,303"
"Aug 13, 2015",
"Aug 21, 2015","1,231"
"Aug 29, 2015",
"Sep 6, 2015",
"Sep 14, 2015",
"Sep 22, 2015","1,283"
"Oct 16, 2015",
"Oct 24, 2015","1,245"
"Nov 9, 2015","1,100"
"Dec 3, 2015",
"Dec 19, 2015",357
"Dec 27, 2015",-18
"Jan 4, 2016",410
"Jan 12, 2016",285
"Jan 20, 2016",
"Jan 28, 2016",504
"Feb 5, 2016",
"Feb 13, 2016",800
"Feb 29, 2016",777
"Mar 24, 2016",771
"Apr 1, 2016","1,184"
"Apr 9, 2016",
"Apr 17, 2016","1,861"
"May 3, 2016","2,198"
"May 19, 2016",
"Jun 20, 2016","1,349"
"Jun 28, 2016","1,543"
"Jul 6, 2016","1,384"
"Jul 22, 2016","1,366"
"Jul 30, 2016","1,366"
"Aug 7, 2016","1,450"
"Aug 15, 2016",
"Aug 23, 2016",
"Aug 31, 2016",
"Sep 8, 2016",
"Oct 2, 2016","1,376"
"Oct 10, 2016","1,480"
"Oct 18, 2016",
"Nov 3, 2016",
"Nov 11, 2016","1,149"
"Nov 19, 2016",
"Dec 5, 2016",
"Dec 13, 2016",
"Jan 6, 2017",632
"Jan 14, 2017",367
"Feb 23, 2017",
"Mar 3, 2017",529
"Mar 11, 2017",790
