system:time_start,NIR
"Jul 2, 2010",
"Jul 3, 2010","2,716"
"Jul 11, 2010",
"Jul 18, 2010",
"Jul 19, 2010",
"Jul 26, 2010",
"Jul 27, 2010","2,811"
"Aug 3, 2010",
"Aug 4, 2010",
"Aug 11, 2010","2,108"
"Aug 19, 2010",
"Aug 20, 2010","2,251"
"Aug 27, 2010","1,872"
"Aug 28, 2010","2,116"
"Sep 4, 2010",
"Sep 5, 2010",
"Sep 13, 2010",
"Sep 20, 2010",
"Sep 21, 2010",
"Sep 29, 2010",
"Oct 7, 2010",
"Oct 14, 2010",
"Oct 22, 2010",
"Oct 23, 2010",
"Oct 30, 2010",
"Nov 7, 2010",
"Nov 15, 2010",
"Nov 16, 2010",
"Nov 24, 2010",820
"Dec 2, 2010",
"Dec 9, 2010",
"Dec 17, 2010",
"Dec 18, 2010",
"Dec 26, 2010",
"Jan 2, 2011",
"Jan 3, 2011",
"Jan 11, 2011",
"Jan 26, 2011",
"Jan 27, 2011",
"Feb 3, 2011",
"Feb 4, 2011","1,603"
"Feb 11, 2011","2,064"
"Feb 20, 2011",
"Mar 7, 2011",
"Mar 8, 2011","2,102"
"Mar 24, 2011","2,136"
"Apr 8, 2011",
"Apr 9, 2011",
"Apr 25, 2011",
"May 10, 2011","1,856"
"May 11, 2011","2,069"
"May 19, 2011",
"May 26, 2011",
"May 27, 2011",
"Jun 3, 2011","2,025"
"Jun 4, 2011","2,488"
"Jun 19, 2011","2,500"
"Jun 20, 2011","2,788"
"Jun 27, 2011","2,516"
"Jul 5, 2011","2,719"
"Jul 6, 2011","2,975"
"Jul 13, 2011",
"Jul 14, 2011","2,732"
"Jul 21, 2011",
"Jul 22, 2011","2,678"
"Jul 30, 2011","2,752"
"Aug 7, 2011",
"Aug 14, 2011",
"Aug 22, 2011",
"Aug 23, 2011",
"Aug 30, 2011",
"Aug 31, 2011",
"Sep 8, 2011",
"Sep 16, 2011","2,008"
"Sep 23, 2011",
"Oct 9, 2011","1,371"
"Oct 10, 2011","1,629"
"Oct 18, 2011",
"Nov 2, 2011","1,193"
"Nov 3, 2011",
"Nov 11, 2011",
"Nov 18, 2011",
"Nov 27, 2011",901
"Dec 4, 2011",
"Dec 13, 2011",
"Dec 20, 2011","1,127"
"Dec 29, 2011",
"Jan 14, 2012",
"Jan 30, 2012",
"Feb 6, 2012",
"Feb 22, 2012",
"Mar 18, 2012","1,666"
"Apr 3, 2012","1,861"
"Apr 10, 2012",
"Apr 19, 2012",
"Apr 26, 2012",
"May 5, 2012",
"May 12, 2012",
"May 21, 2012",
"May 28, 2012",
"Jun 6, 2012",
"Jun 22, 2012",
"Jun 29, 2012",
"Jul 8, 2012",
"Jul 24, 2012",
"Jul 31, 2012",
"Aug 9, 2012",
"Aug 16, 2012","2,403"
"Aug 25, 2012",
"Sep 1, 2012",
"Sep 10, 2012",
"Sep 17, 2012","1,904"
"Sep 26, 2012",
"Oct 12, 2012",
"Oct 28, 2012",
"Nov 20, 2012",
"Nov 29, 2012",
"Dec 6, 2012",
"Dec 15, 2012",
"Jan 7, 2013",
"Jan 23, 2013",
"Feb 1, 2013",
"Feb 17, 2013",
"Mar 5, 2013",
"Mar 21, 2013",
"Apr 6, 2013","2,100"
"Apr 14, 2013",
"Apr 21, 2013","1,852"
"Apr 22, 2013",
"Apr 30, 2013",
"May 8, 2013",
"May 15, 2013",
"May 16, 2013",
"May 31, 2013","2,032"
"Jun 1, 2013","2,534"
"Jun 9, 2013",
"Jun 17, 2013",
"Jun 24, 2013",
"Jun 25, 2013",
"Jul 3, 2013",
"Jul 11, 2013",
"Jul 18, 2013","2,639"
"Jul 19, 2013",
"Jul 26, 2013",
"Jul 27, 2013","1,523"
"Aug 3, 2013",
"Aug 4, 2013",
"Aug 11, 2013","2,378"
"Aug 12, 2013","2,909"
"Aug 19, 2013",948
"Aug 20, 2013","2,347"
"Aug 27, 2013",
"Aug 28, 2013","2,380"
"Sep 4, 2013","1,935"
"Sep 5, 2013",
"Sep 12, 2013",
"Sep 20, 2013","1,748"
"Sep 21, 2013",
"Sep 28, 2013","1,579"
"Sep 29, 2013",
"Oct 7, 2013",
"Oct 15, 2013",
"Oct 23, 2013","1,635"
"Oct 30, 2013",
"Nov 8, 2013",
"Nov 15, 2013",
"Nov 16, 2013",
"Nov 23, 2013",
"Nov 24, 2013",
"Dec 18, 2013",
"Dec 25, 2013","1,113"
"Jan 3, 2014","1,534"
"Jan 19, 2014",
"Jan 26, 2014",
"Feb 3, 2014",
"Feb 11, 2014","2,435"
"Feb 12, 2014","2,090"
"Feb 20, 2014","1,998"
"Feb 27, 2014",
"Feb 28, 2014","1,892"
"Mar 7, 2014","1,281"
"Mar 8, 2014",
"Mar 16, 2014",
"Mar 23, 2014","2,290"
"Mar 24, 2014","2,503"
"Mar 31, 2014",
"Apr 1, 2014","1,447"
"Apr 9, 2014",
"Apr 16, 2014",
"Apr 17, 2014",
"Apr 24, 2014","1,721"
"Apr 25, 2014",
"May 10, 2014",
"May 11, 2014","2,105"
"May 18, 2014",
"May 19, 2014",
"May 26, 2014",
"May 27, 2014",
"Jun 4, 2014",
"Jun 19, 2014","2,299"
"Jun 20, 2014","2,654"
"Jun 27, 2014","2,708"
"Jun 28, 2014",
"Jul 5, 2014",
"Jul 6, 2014","2,756"
"Jul 14, 2014",
"Jul 21, 2014",
"Jul 22, 2014","2,658"
"Jul 29, 2014",
"Jul 30, 2014",
"Aug 6, 2014","2,397"
"Aug 7, 2014",
"Aug 14, 2014",
"Aug 23, 2014",
"Aug 30, 2014",
"Sep 7, 2014","1,919"
"Sep 8, 2014",
"Sep 15, 2014","1,763"
"Sep 23, 2014",
"Sep 24, 2014",
"Oct 1, 2014",
"Oct 2, 2014",
"Oct 9, 2014",
"Oct 10, 2014",
"Oct 25, 2014",
"Nov 2, 2014",
"Nov 3, 2014","1,094"
"Nov 10, 2014",
"Nov 11, 2014","1,117"
"Nov 18, 2014",
"Nov 19, 2014",
"Dec 4, 2014",
"Dec 5, 2014",
"Dec 13, 2014",
"Dec 20, 2014","1,366"
"Dec 29, 2014",
"Jan 5, 2015",
"Jan 13, 2015","1,495"
"Jan 14, 2015",
"Jan 21, 2015","1,147"
"Jan 29, 2015",
"Feb 6, 2015",
"Feb 15, 2015",
"Feb 22, 2015","1,716"
"Feb 23, 2015",
"Mar 10, 2015",
"Mar 11, 2015",
"Mar 18, 2015",
"Mar 19, 2015",
"Apr 3, 2015",
"Apr 4, 2015",
"Apr 12, 2015",
"Apr 19, 2015",
"Apr 28, 2015",
"May 5, 2015",
"May 6, 2015","2,089"
"May 14, 2015",
"May 21, 2015","1,933"
"May 22, 2015","2,454"
"May 29, 2015","2,082"
"May 30, 2015",
"Jun 6, 2015","2,197"
"Jun 7, 2015","2,672"
"Jun 14, 2015",
"Jun 22, 2015",724
"Jun 23, 2015",
"Jul 8, 2015","2,601"
"Jul 16, 2015","2,403"
"Jul 17, 2015",
"Jul 24, 2015",
"Jul 25, 2015",
"Aug 1, 2015",
"Aug 2, 2015",
"Aug 9, 2015",
"Aug 10, 2015",
"Aug 17, 2015","2,101"
"Aug 18, 2015","3,112"
"Aug 25, 2015",
"Aug 26, 2015",
"Sep 2, 2015","2,106"
"Sep 3, 2015",
"Sep 10, 2015",
"Sep 11, 2015","2,055"
"Sep 18, 2015",
"Sep 19, 2015",
"Sep 26, 2015",
"Sep 27, 2015","1,726"
"Oct 4, 2015",
"Oct 5, 2015","1,649"
"Oct 12, 2015","1,319"
"Oct 13, 2015",
"Oct 20, 2015","1,522"
"Oct 29, 2015",
"Nov 5, 2015","1,128"
"Nov 21, 2015",
"Nov 22, 2015",
"Nov 29, 2015",
"Nov 30, 2015",
"Dec 7, 2015",890
"Dec 8, 2015",
"Dec 16, 2015",
"Dec 23, 2015",
"Dec 24, 2015",
"Jan 8, 2016",
"Jan 17, 2016",
"Jan 24, 2016","1,840"
"Jan 25, 2016",
"Feb 1, 2016",
"Feb 2, 2016","1,476"
"Feb 10, 2016",
"Feb 18, 2016","1,866"
"Feb 26, 2016",
"Mar 4, 2016",
"Mar 5, 2016",
"Mar 12, 2016","1,418"
"Mar 13, 2016","2,130"
"Mar 20, 2016",
"Mar 21, 2016","1,815"
"Mar 29, 2016",
"Apr 5, 2016","2,195"
"Apr 6, 2016",
"Apr 13, 2016","1,715"
"Apr 14, 2016","1,863"
"Apr 21, 2016","1,766"
"Apr 22, 2016",
"Apr 29, 2016","1,755"
"Apr 30, 2016",
"May 7, 2016",
"May 8, 2016",
"May 23, 2016","2,167"
"May 24, 2016",
"May 31, 2016","2,120"
"Jun 9, 2016",
"Jun 16, 2016",
"Jun 17, 2016","2,649"
"Jun 24, 2016","2,691"
"Jun 25, 2016",
"Jul 2, 2016",
"Jul 3, 2016","3,183"
"Jul 11, 2016","2,781"
"Jul 18, 2016",
"Jul 19, 2016",
"Jul 26, 2016",
"Jul 27, 2016","2,664"
"Aug 3, 2016","2,343"
"Aug 4, 2016",
"Aug 11, 2016","2,161"
"Aug 12, 2016",
"Aug 19, 2016","2,068"
"Aug 20, 2016","2,327"
"Aug 27, 2016","2,087"
"Aug 28, 2016","2,412"
"Sep 4, 2016","1,957"
"Sep 5, 2016",
"Sep 12, 2016","1,862"
"Sep 13, 2016","1,940"
"Sep 20, 2016","1,693"
"Sep 21, 2016",
"Sep 28, 2016",
"Sep 29, 2016",
"Oct 6, 2016","1,467"
"Oct 7, 2016","1,595"
"Oct 14, 2016",
"Oct 15, 2016","1,831"
"Oct 23, 2016","1,851"
"Oct 31, 2016",
"Nov 7, 2016","1,052"
"Nov 8, 2016",
"Nov 15, 2016",
"Nov 16, 2016",
"Nov 23, 2016","1,409"
"Dec 2, 2016",
"Dec 9, 2016",
"Dec 10, 2016","1,653"
"Dec 25, 2016",
"Dec 26, 2016",
"Jan 2, 2017",
"Jan 11, 2017",
"Feb 3, 2017",
"Feb 4, 2017",
"Feb 19, 2017","1,475"
"Feb 20, 2017","1,276"
"Feb 27, 2017","1,783"
"Feb 28, 2017",
"Mar 8, 2017",
