site,date,BLUE,GREEN,NIR,RED,SWIR1,SWIR2
IDS36,2008-06-08,440,752,4969,518,2065,905
IDS36,2008-06-08,440,752,4969,518,2065,897
IDS36,2008-06-24,321,533,5136,320,2034,735
IDS36,2008-06-25,528,692,5585,468,2268,968
IDS36,2008-07-03,384,547,4853,350,2065,826
IDS36,2008-07-19,274,455,4490,280,2008,842
IDS36,2008-08-19,190,340,3870,168,1721,517
IDS36,2008-08-19,190,340,3870,168,1721,510
IDS36,2008-08-19,190,340,3870,168,1703,517
IDS36,2008-08-19,190,340,3870,168,1703,510
IDS36,2008-08-19,190,340,3870,146,1721,517
IDS36,2008-08-19,190,340,3870,146,1721,510
IDS36,2008-08-19,190,340,3870,146,1703,517
IDS36,2008-08-19,190,340,3870,146,1703,510
IDS36,2008-08-19,190,340,3827,168,1721,517
IDS36,2008-08-19,190,340,3827,168,1721,510
IDS36,2008-08-19,190,340,3827,168,1703,517
IDS36,2008-08-19,190,340,3827,168,1703,510
IDS36,2008-08-19,190,340,3827,146,1721,517
IDS36,2008-08-19,190,340,3827,146,1721,510
IDS36,2008-08-19,190,340,3827,146,1703,517
IDS36,2008-08-19,190,340,3827,146,1703,510
IDS36,2008-08-19,190,331,3870,168,1721,517
IDS36,2008-08-19,190,331,3870,168,1721,510
IDS36,2008-08-19,190,331,3870,168,1703,517
IDS36,2008-08-19,190,331,3870,168,1703,510
IDS36,2008-08-19,190,331,3870,146,1721,517
IDS36,2008-08-19,190,331,3870,146,1721,510
IDS36,2008-08-19,190,331,3870,146,1703,517
IDS36,2008-08-19,190,331,3870,146,1703,510
IDS36,2008-08-19,190,331,3827,168,1721,517
IDS36,2008-08-19,190,331,3827,168,1721,510
IDS36,2008-08-19,190,331,3827,168,1703,517
IDS36,2008-08-19,190,331,3827,168,1703,510
IDS36,2008-08-19,190,331,3827,146,1721,517
IDS36,2008-08-19,190,331,3827,146,1721,510
IDS36,2008-08-19,190,331,3827,146,1703,517
IDS36,2008-08-19,190,331,3827,146,1703,510
IDS36,2008-08-19,180,340,3870,168,1721,517
IDS36,2008-08-19,180,340,3870,168,1721,510
IDS36,2008-08-19,180,340,3870,168,1703,517
IDS36,2008-08-19,180,340,3870,168,1703,510
IDS36,2008-08-19,180,340,3870,146,1721,517
IDS36,2008-08-19,180,340,3870,146,1721,510
IDS36,2008-08-19,180,340,3870,146,1703,517
IDS36,2008-08-19,180,340,3870,146,1703,510
IDS36,2008-08-19,180,340,3827,168,1721,517
IDS36,2008-08-19,180,340,3827,168,1721,510
IDS36,2008-08-19,180,340,3827,168,1703,517
IDS36,2008-08-19,180,340,3827,168,1703,510
IDS36,2008-08-19,180,340,3827,146,1721,517
IDS36,2008-08-19,180,340,3827,146,1721,510
IDS36,2008-08-19,180,340,3827,146,1703,517
IDS36,2008-08-19,180,340,3827,146,1703,510
IDS36,2008-08-19,180,331,3870,168,1721,517
IDS36,2008-08-19,180,331,3870,168,1721,510
IDS36,2008-08-19,180,331,3870,168,1703,517
IDS36,2008-08-19,180,331,3870,168,1703,510
IDS36,2008-08-19,180,331,3870,146,1721,517
IDS36,2008-08-19,180,331,3870,146,1721,510
IDS36,2008-08-19,180,331,3870,146,1703,517
IDS36,2008-08-19,180,331,3870,146,1703,510
IDS36,2008-08-19,180,331,3827,168,1721,517
IDS36,2008-08-19,180,331,3827,168,1721,510
IDS36,2008-08-19,180,331,3827,168,1703,517
IDS36,2008-08-19,180,331,3827,168,1703,510
IDS36,2008-08-19,180,331,3827,146,1721,517
IDS36,2008-08-19,180,331,3827,146,1721,510
IDS36,2008-08-19,180,331,3827,146,1703,517
IDS36,2008-08-19,180,331,3827,146,1703,510
IDS36,2008-08-20,248,334,3949,268,1842,727
IDS36,2008-09-04,388,511,3789,302,1732,669
IDS36,2008-09-05,257,408,3280,227,1529,612
IDS36,2008-09-20,339,436,3670,286,1775,668
IDS36,2008-09-20,339,436,3670,286,1775,NA
IDS36,2008-09-20,339,436,3670,286,NA,668
IDS36,2008-09-20,339,436,3670,286,NA,NA
IDS36,2008-09-20,339,436,3670,NA,1775,668
IDS36,2008-09-20,339,436,3670,NA,1775,NA
IDS36,2008-09-20,339,436,3670,NA,NA,668
IDS36,2008-09-20,339,436,3670,NA,NA,NA
IDS36,2008-09-20,339,436,NA,286,1775,668
IDS36,2008-09-20,339,436,NA,286,1775,NA
IDS36,2008-09-20,339,436,NA,286,NA,668
IDS36,2008-09-20,339,436,NA,286,NA,NA
IDS36,2008-09-20,339,436,NA,NA,1775,668
IDS36,2008-09-20,339,436,NA,NA,1775,NA
IDS36,2008-09-20,339,436,NA,NA,NA,668
IDS36,2008-09-20,339,436,NA,NA,NA,NA
IDS36,2008-09-20,339,NA,3670,286,1775,668
IDS36,2008-09-20,339,NA,3670,286,1775,NA
IDS36,2008-09-20,339,NA,3670,286,NA,668
IDS36,2008-09-20,339,NA,3670,286,NA,NA
IDS36,2008-09-20,339,NA,3670,NA,1775,668
IDS36,2008-09-20,339,NA,3670,NA,1775,NA
IDS36,2008-09-20,339,NA,3670,NA,NA,668
IDS36,2008-09-20,339,NA,3670,NA,NA,NA
IDS36,2008-09-20,339,NA,NA,286,1775,668
IDS36,2008-09-20,339,NA,NA,286,1775,NA
IDS36,2008-09-20,339,NA,NA,286,NA,668
IDS36,2008-09-20,339,NA,NA,286,NA,NA
IDS36,2008-09-20,339,NA,NA,NA,1775,668
IDS36,2008-09-20,339,NA,NA,NA,1775,NA
IDS36,2008-09-20,339,NA,NA,NA,NA,668
IDS36,2008-09-20,339,NA,NA,NA,NA,NA
IDS36,2008-09-20,NA,436,3670,286,1775,668
IDS36,2008-09-20,NA,436,3670,286,1775,NA
IDS36,2008-09-20,NA,436,3670,286,NA,668
IDS36,2008-09-20,NA,436,3670,286,NA,NA
IDS36,2008-09-20,NA,436,3670,NA,1775,668
IDS36,2008-09-20,NA,436,3670,NA,1775,NA
IDS36,2008-09-20,NA,436,3670,NA,NA,668
IDS36,2008-09-20,NA,436,3670,NA,NA,NA
IDS36,2008-09-20,NA,436,NA,286,1775,668
IDS36,2008-09-20,NA,436,NA,286,1775,NA
IDS36,2008-09-20,NA,436,NA,286,NA,668
IDS36,2008-09-20,NA,436,NA,286,NA,NA
IDS36,2008-09-20,NA,436,NA,NA,1775,668
IDS36,2008-09-20,NA,436,NA,NA,1775,NA
IDS36,2008-09-20,NA,436,NA,NA,NA,668
IDS36,2008-09-20,NA,436,NA,NA,NA,NA
IDS36,2008-09-20,NA,NA,3670,286,1775,668
IDS36,2008-09-20,NA,NA,3670,286,1775,NA
IDS36,2008-09-20,NA,NA,3670,286,NA,668
IDS36,2008-09-20,NA,NA,3670,286,NA,NA
IDS36,2008-09-20,NA,NA,3670,NA,1775,668
IDS36,2008-09-20,NA,NA,3670,NA,1775,NA
IDS36,2008-09-20,NA,NA,3670,NA,NA,668
IDS36,2008-09-20,NA,NA,3670,NA,NA,NA
IDS36,2008-09-20,NA,NA,NA,286,1775,668
IDS36,2008-09-20,NA,NA,NA,286,1775,NA
IDS36,2008-09-20,NA,NA,NA,286,NA,668
IDS36,2008-09-20,NA,NA,NA,286,NA,NA
IDS36,2008-09-20,NA,NA,NA,NA,1775,668
IDS36,2008-09-20,NA,NA,NA,NA,1775,NA
IDS36,2008-09-20,NA,NA,NA,NA,NA,668
IDS36,2008-09-21,291,389,2934,267,1400,566
IDS36,2008-10-07,253,451,2784,418,1608,694
IDS36,2008-10-14,475,690,2199,730,1565,828
IDS36,2008-10-23,281,475,1869,477,1936,1014
IDS36,2008-10-31,406,445,1833,499,1676,899
IDS36,2008-11-07,355,420,1730,646,2151,1287
IDS36,2009-01-26,2430,2181,2441,2106,1094,939
IDS36,2009-02-11,832,829,1881,980,1894,1223
IDS36,2009-02-11,832,829,1881,980,1894,1210
IDS36,2009-02-11,832,829,1881,980,1859,1223
IDS36,2009-02-11,832,829,1881,980,1859,1210
IDS36,2009-02-11,832,829,1881,937,1894,1223
IDS36,2009-02-11,832,829,1881,937,1894,1210
IDS36,2009-02-11,832,829,1881,937,1859,1223
IDS36,2009-02-11,832,829,1881,937,1859,1210
IDS36,2009-02-11,832,829,1801,980,1894,1223
IDS36,2009-02-11,832,829,1801,980,1894,1210
IDS36,2009-02-11,832,829,1801,980,1859,1223
IDS36,2009-02-11,832,829,1801,980,1859,1210
IDS36,2009-02-11,832,829,1801,937,1894,1223
IDS36,2009-02-11,832,829,1801,937,1894,1210
IDS36,2009-02-11,832,829,1801,937,1859,1223
IDS36,2009-02-11,832,829,1801,937,1859,1210
IDS36,2009-02-11,832,822,1881,980,1894,1223
IDS36,2009-02-11,832,822,1881,980,1894,1210
IDS36,2009-02-11,832,822,1881,980,1859,1223
IDS36,2009-02-11,832,822,1881,980,1859,1210
IDS36,2009-02-11,832,822,1881,937,1894,1223
IDS36,2009-02-11,832,822,1881,937,1894,1210
IDS36,2009-02-11,832,822,1881,937,1859,1223
IDS36,2009-02-11,832,822,1881,937,1859,1210
IDS36,2009-02-11,832,822,1801,980,1894,1223
IDS36,2009-02-11,832,822,1801,980,1894,1210
IDS36,2009-02-11,832,822,1801,980,1859,1223
IDS36,2009-02-11,832,822,1801,980,1859,1210
IDS36,2009-02-11,832,822,1801,937,1894,1223
IDS36,2009-02-11,832,822,1801,937,1894,1210
IDS36,2009-02-11,832,822,1801,937,1859,1223
IDS36,2009-02-11,832,822,1801,937,1859,1210
IDS36,2009-02-11,785,829,1881,980,1894,1223
IDS36,2009-02-11,785,829,1881,980,1894,1210
IDS36,2009-02-11,785,829,1881,980,1859,1223
IDS36,2009-02-11,785,829,1881,980,1859,1210
IDS36,2009-02-11,785,829,1881,937,1894,1223
IDS36,2009-02-11,785,829,1881,937,1894,1210
IDS36,2009-02-11,785,829,1881,937,1859,1223
IDS36,2009-02-11,785,829,1881,937,1859,1210
IDS36,2009-02-11,785,829,1801,980,1894,1223
IDS36,2009-02-11,785,829,1801,980,1894,1210
IDS36,2009-02-11,785,829,1801,980,1859,1223
IDS36,2009-02-11,785,829,1801,980,1859,1210
IDS36,2009-02-11,785,829,1801,937,1894,1223
IDS36,2009-02-11,785,829,1801,937,1894,1210
IDS36,2009-02-11,785,829,1801,937,1859,1223
IDS36,2009-02-11,785,829,1801,937,1859,1210
IDS36,2009-02-11,785,822,1881,980,1894,1223
IDS36,2009-02-11,785,822,1881,980,1894,1210
IDS36,2009-02-11,785,822,1881,980,1859,1223
IDS36,2009-02-11,785,822,1881,980,1859,1210
IDS36,2009-02-11,785,822,1881,937,1894,1223
IDS36,2009-02-11,785,822,1881,937,1894,1210
IDS36,2009-02-11,785,822,1881,937,1859,1223
IDS36,2009-02-11,785,822,1881,937,1859,1210
IDS36,2009-02-11,785,822,1801,980,1894,1223
IDS36,2009-02-11,785,822,1801,980,1894,1210
IDS36,2009-02-11,785,822,1801,980,1859,1223
IDS36,2009-02-11,785,822,1801,980,1859,1210
IDS36,2009-02-11,785,822,1801,937,1894,1223
IDS36,2009-02-11,785,822,1801,937,1894,1210
IDS36,2009-02-11,785,822,1801,937,1859,1223
IDS36,2009-02-11,785,822,1801,937,1859,1210
IDS36,2009-03-23,448,575,1804,766,2695,1924
IDS36,2009-03-24,527,597,1907,836,2856,1932
IDS36,2009-04-08,488,580,2006,821,2562,1775
IDS36,2009-04-09,535,645,2060,920,3015,2047
IDS36,2009-04-16,440,623,2003,834,2687,1802
IDS36,2009-04-17,508,620,2001,893,3109,2103
IDS36,2009-04-24,515,577,1601,725,2079,1300
IDS36,2009-05-18,259,521,3177,329,1814,889
IDS36,2009-05-19,264,506,2998,362,1983,1029
IDS36,2009-06-27,291,440,4778,275,1916,734
IDS36,2009-06-28,325,527,5949,278,2436,886
IDS36,2009-07-06,386,549,5473,320,2238,889
IDS36,2009-07-14,204,398,5116,183,2071,767
IDS36,2009-08-06,256,358,4287,193,1802,645
IDS36,2009-08-06,256,358,4287,193,1802,643
IDS36,2009-08-06,256,358,4287,193,1792,645
IDS36,2009-08-06,256,358,4287,193,1792,643
IDS36,2009-08-06,256,358,4287,170,1802,645
IDS36,2009-08-06,256,358,4287,170,1802,643
IDS36,2009-08-06,256,358,4287,170,1792,645
IDS36,2009-08-06,256,358,4287,170,1792,643
IDS36,2009-08-06,256,358,4234,193,1802,645
IDS36,2009-08-06,256,358,4234,193,1802,643
IDS36,2009-08-06,256,358,4234,193,1792,645
IDS36,2009-08-06,256,358,4234,193,1792,643
IDS36,2009-08-06,256,358,4234,170,1802,645
IDS36,2009-08-06,256,358,4234,170,1802,643
IDS36,2009-08-06,256,358,4234,170,1792,645
IDS36,2009-08-06,256,358,4234,170,1792,643
IDS36,2009-08-06,256,351,4287,193,1802,645
IDS36,2009-08-06,256,351,4287,193,1802,643
IDS36,2009-08-06,256,351,4287,193,1792,645
IDS36,2009-08-06,256,351,4287,193,1792,643
IDS36,2009-08-06,256,351,4287,170,1802,645
IDS36,2009-08-06,256,351,4287,170,1802,643
IDS36,2009-08-06,256,351,4287,170,1792,645
IDS36,2009-08-06,256,351,4287,170,1792,643
IDS36,2009-08-06,256,351,4234,193,1802,645
IDS36,2009-08-06,256,351,4234,193,1802,643
IDS36,2009-08-06,256,351,4234,193,1792,645
IDS36,2009-08-06,256,351,4234,193,1792,643
IDS36,2009-08-06,256,351,4234,170,1802,645
IDS36,2009-08-06,256,351,4234,170,1802,643
IDS36,2009-08-06,256,351,4234,170,1792,645
IDS36,2009-08-06,256,351,4234,170,1792,643
IDS36,2009-08-06,229,358,4287,193,1802,645
IDS36,2009-08-06,229,358,4287,193,1802,643
IDS36,2009-08-06,229,358,4287,193,1792,645
IDS36,2009-08-06,229,358,4287,193,1792,643
IDS36,2009-08-06,229,358,4287,170,1802,645
IDS36,2009-08-06,229,358,4287,170,1802,643
IDS36,2009-08-06,229,358,4287,170,1792,645
IDS36,2009-08-06,229,358,4287,170,1792,643
IDS36,2009-08-06,229,358,4234,193,1802,645
IDS36,2009-08-06,229,358,4234,193,1802,643
IDS36,2009-08-06,229,358,4234,193,1792,645
IDS36,2009-08-06,229,358,4234,193,1792,643
IDS36,2009-08-06,229,358,4234,170,1802,645
IDS36,2009-08-06,229,358,4234,170,1802,643
IDS36,2009-08-06,229,358,4234,170,1792,645
IDS36,2009-08-06,229,358,4234,170,1792,643
IDS36,2009-08-06,229,351,4287,193,1802,645
IDS36,2009-08-06,229,351,4287,193,1802,643
IDS36,2009-08-06,229,351,4287,193,1792,645
IDS36,2009-08-06,229,351,4287,193,1792,643
IDS36,2009-08-06,229,351,4287,170,1802,645
IDS36,2009-08-06,229,351,4287,170,1802,643
IDS36,2009-08-06,229,351,4287,170,1792,645
IDS36,2009-08-06,229,351,4287,170,1792,643
IDS36,2009-08-06,229,351,4234,193,1802,645
IDS36,2009-08-06,229,351,4234,193,1802,643
IDS36,2009-08-06,229,351,4234,193,1792,645
IDS36,2009-08-06,229,351,4234,193,1792,643
IDS36,2009-08-06,229,351,4234,170,1802,645
IDS36,2009-08-06,229,351,4234,170,1802,643
IDS36,2009-08-06,229,351,4234,170,1792,645
IDS36,2009-08-06,229,351,4234,170,1792,643
IDS36,2009-10-01,228,382,2946,315,1613,671
IDS36,2009-10-26,454,518,1709,611,1674,983
IDS36,2009-11-02,287,428,1485,506,2035,1287
IDS36,2009-11-03,408,295,575,339,563,314
IDS36,2009-11-26,343,235,587,239,615,165
IDS36,2009-11-26,343,235,587,239,615,NA
IDS36,2009-11-26,343,235,587,239,NA,165
IDS36,2009-11-26,343,235,587,239,NA,NA
IDS36,2009-11-26,343,235,587,NA,615,165
IDS36,2009-11-26,343,235,587,NA,615,NA
IDS36,2009-11-26,343,235,587,NA,NA,165
IDS36,2009-11-26,343,235,587,NA,NA,NA
IDS36,2009-11-26,343,235,NA,239,615,165
IDS36,2009-11-26,343,235,NA,239,615,NA
IDS36,2009-11-26,343,235,NA,239,NA,165
IDS36,2009-11-26,343,235,NA,239,NA,NA
IDS36,2009-11-26,343,235,NA,NA,615,165
IDS36,2009-11-26,343,235,NA,NA,615,NA
IDS36,2009-11-26,343,235,NA,NA,NA,165
IDS36,2009-11-26,343,235,NA,NA,NA,NA
IDS36,2009-11-26,343,NA,587,239,615,165
IDS36,2009-11-26,343,NA,587,239,615,NA
IDS36,2009-11-26,343,NA,587,239,NA,165
IDS36,2009-11-26,343,NA,587,239,NA,NA
IDS36,2009-11-26,343,NA,587,NA,615,165
IDS36,2009-11-26,343,NA,587,NA,615,NA
IDS36,2009-11-26,343,NA,587,NA,NA,165
IDS36,2009-11-26,343,NA,587,NA,NA,NA
IDS36,2009-11-26,343,NA,NA,239,615,165
IDS36,2009-11-26,343,NA,NA,239,615,NA
IDS36,2009-11-26,343,NA,NA,239,NA,165
IDS36,2009-11-26,343,NA,NA,239,NA,NA
IDS36,2009-11-26,343,NA,NA,NA,615,165
IDS36,2009-11-26,343,NA,NA,NA,615,NA
IDS36,2009-11-26,343,NA,NA,NA,NA,165
IDS36,2009-11-26,343,NA,NA,NA,NA,NA
IDS36,2009-11-26,NA,235,587,239,615,165
IDS36,2009-11-26,NA,235,587,239,615,NA
IDS36,2009-11-26,NA,235,587,239,NA,165
IDS36,2009-11-26,NA,235,587,239,NA,NA
IDS36,2009-11-26,NA,235,587,NA,615,165
IDS36,2009-11-26,NA,235,587,NA,615,NA
IDS36,2009-11-26,NA,235,587,NA,NA,165
IDS36,2009-11-26,NA,235,587,NA,NA,NA
IDS36,2009-11-26,NA,235,NA,239,615,165
IDS36,2009-11-26,NA,235,NA,239,615,NA
IDS36,2009-11-26,NA,235,NA,239,NA,165
IDS36,2009-11-26,NA,235,NA,239,NA,NA
IDS36,2009-11-26,NA,235,NA,NA,615,165
IDS36,2009-11-26,NA,235,NA,NA,615,NA
IDS36,2009-11-26,NA,235,NA,NA,NA,165
IDS36,2009-11-26,NA,235,NA,NA,NA,NA
IDS36,2009-11-26,NA,NA,587,239,615,165
IDS36,2009-11-26,NA,NA,587,239,615,NA
IDS36,2009-11-26,NA,NA,587,239,NA,165
IDS36,2009-11-26,NA,NA,587,239,NA,NA
IDS36,2009-11-26,NA,NA,587,NA,615,165
IDS36,2009-11-26,NA,NA,587,NA,615,NA
IDS36,2009-11-26,NA,NA,587,NA,NA,165
IDS36,2009-11-26,NA,NA,587,NA,NA,NA
IDS36,2009-11-26,NA,NA,NA,239,615,165
IDS36,2009-11-26,NA,NA,NA,239,615,NA
IDS36,2009-11-26,NA,NA,NA,239,NA,165
IDS36,2009-11-26,NA,NA,NA,239,NA,NA
IDS36,2009-11-26,NA,NA,NA,NA,615,165
IDS36,2009-11-26,NA,NA,NA,NA,615,NA
IDS36,2009-11-26,NA,NA,NA,NA,NA,165
IDS36,2010-03-19,561,751,1847,935,2606,2039
IDS36,2010-03-26,475,589,1748,711,2209,1457
IDS36,2010-03-27,776,885,2260,1061,2888,2034
IDS36,2010-04-04,522,666,1963,873,2627,1872
IDS36,2010-04-12,591,774,2074,936,2882,1952
IDS36,2010-05-06,392,758,2686,645,2401,1418
IDS36,2010-05-29,320,520,4658,338,1983,845
IDS36,2010-05-30,267,543,4699,216,2107,860
IDS36,2010-06-30,205,396,4520,271,1885,715
IDS36,2010-06-30,205,396,4520,271,1885,NA
IDS36,2010-06-30,205,396,4520,271,NA,715
IDS36,2010-06-30,205,396,4520,271,NA,NA
IDS36,2010-06-30,205,396,4520,NA,1885,715
IDS36,2010-06-30,205,396,4520,NA,1885,NA
IDS36,2010-06-30,205,396,4520,NA,NA,715
IDS36,2010-06-30,205,396,4520,NA,NA,NA
IDS36,2010-06-30,205,396,NA,271,1885,715
IDS36,2010-06-30,205,396,NA,271,1885,NA
IDS36,2010-06-30,205,396,NA,271,NA,715
IDS36,2010-06-30,205,396,NA,271,NA,NA
IDS36,2010-06-30,205,396,NA,NA,1885,715
IDS36,2010-06-30,205,396,NA,NA,1885,NA
IDS36,2010-06-30,205,396,NA,NA,NA,715
IDS36,2010-06-30,205,396,NA,NA,NA,NA
IDS36,2010-06-30,205,NA,4520,271,1885,715
IDS36,2010-06-30,205,NA,4520,271,1885,NA
IDS36,2010-06-30,205,NA,4520,271,NA,715
IDS36,2010-06-30,205,NA,4520,271,NA,NA
IDS36,2010-06-30,205,NA,4520,NA,1885,715
IDS36,2010-06-30,205,NA,4520,NA,1885,NA
IDS36,2010-06-30,205,NA,4520,NA,NA,715
IDS36,2010-06-30,205,NA,4520,NA,NA,NA
IDS36,2010-06-30,205,NA,NA,271,1885,715
IDS36,2010-06-30,205,NA,NA,271,1885,NA
IDS36,2010-06-30,205,NA,NA,271,NA,715
IDS36,2010-06-30,205,NA,NA,271,NA,NA
IDS36,2010-06-30,205,NA,NA,NA,1885,715
IDS36,2010-06-30,205,NA,NA,NA,1885,NA
IDS36,2010-06-30,205,NA,NA,NA,NA,715
IDS36,2010-06-30,205,NA,NA,NA,NA,NA
IDS36,2010-06-30,NA,396,4520,271,1885,715
IDS36,2010-06-30,NA,396,4520,271,1885,NA
IDS36,2010-06-30,NA,396,4520,271,NA,715
IDS36,2010-06-30,NA,396,4520,271,NA,NA
IDS36,2010-06-30,NA,396,4520,NA,1885,715
IDS36,2010-06-30,NA,396,4520,NA,1885,NA
IDS36,2010-06-30,NA,396,4520,NA,NA,715
IDS36,2010-06-30,NA,396,4520,NA,NA,NA
IDS36,2010-06-30,NA,396,NA,271,1885,715
IDS36,2010-06-30,NA,396,NA,271,1885,NA
IDS36,2010-06-30,NA,396,NA,271,NA,715
IDS36,2010-06-30,NA,396,NA,271,NA,NA
IDS36,2010-06-30,NA,396,NA,NA,1885,715
IDS36,2010-06-30,NA,396,NA,NA,1885,NA
IDS36,2010-06-30,NA,396,NA,NA,NA,715
IDS36,2010-06-30,NA,396,NA,NA,NA,NA
IDS36,2010-06-30,NA,NA,4520,271,1885,715
IDS36,2010-06-30,NA,NA,4520,271,1885,NA
IDS36,2010-06-30,NA,NA,4520,271,NA,715
IDS36,2010-06-30,NA,NA,4520,271,NA,NA
IDS36,2010-06-30,NA,NA,4520,NA,1885,715
IDS36,2010-06-30,NA,NA,4520,NA,1885,NA
IDS36,2010-06-30,NA,NA,4520,NA,NA,715
IDS36,2010-06-30,NA,NA,4520,NA,NA,NA
IDS36,2010-06-30,NA,NA,NA,271,1885,715
IDS36,2010-06-30,NA,NA,NA,271,1885,NA
IDS36,2010-06-30,NA,NA,NA,271,NA,715
IDS36,2010-06-30,NA,NA,NA,271,NA,NA
IDS36,2010-06-30,NA,NA,NA,NA,1885,715
IDS36,2010-06-30,NA,NA,NA,NA,1885,NA
IDS36,2010-06-30,NA,NA,NA,NA,NA,715
IDS36,2010-07-08,373,433,4961,228,2095,726
IDS36,2010-07-08,373,433,4961,228,2095,721
IDS36,2010-07-08,373,433,4961,228,2106,726
IDS36,2010-07-08,373,433,4961,228,2106,721
IDS36,2010-07-08,373,433,4961,226,2095,726
IDS36,2010-07-08,373,433,4961,226,2095,721
IDS36,2010-07-08,373,433,4961,226,2106,726
IDS36,2010-07-08,373,433,4961,226,2106,721
IDS36,2010-07-08,373,433,4968,228,2095,726
IDS36,2010-07-08,373,433,4968,228,2095,721
IDS36,2010-07-08,373,433,4968,228,2106,726
IDS36,2010-07-08,373,433,4968,228,2106,721
IDS36,2010-07-08,373,433,4968,226,2095,726
IDS36,2010-07-08,373,433,4968,226,2095,721
IDS36,2010-07-08,373,433,4968,226,2106,726
IDS36,2010-07-08,373,433,4968,226,2106,721
IDS36,2010-07-08,373,428,4961,228,2095,726
IDS36,2010-07-08,373,428,4961,228,2095,721
IDS36,2010-07-08,373,428,4961,228,2106,726
IDS36,2010-07-08,373,428,4961,228,2106,721
IDS36,2010-07-08,373,428,4961,226,2095,726
IDS36,2010-07-08,373,428,4961,226,2095,721
IDS36,2010-07-08,373,428,4961,226,2106,726
IDS36,2010-07-08,373,428,4961,226,2106,721
IDS36,2010-07-08,373,428,4968,228,2095,726
IDS36,2010-07-08,373,428,4968,228,2095,721
IDS36,2010-07-08,373,428,4968,228,2106,726
IDS36,2010-07-08,373,428,4968,228,2106,721
IDS36,2010-07-08,373,428,4968,226,2095,726
IDS36,2010-07-08,373,428,4968,226,2095,721
IDS36,2010-07-08,373,428,4968,226,2106,726
IDS36,2010-07-08,373,428,4968,226,2106,721
IDS36,2010-07-08,366,433,4961,228,2095,726
IDS36,2010-07-08,366,433,4961,228,2095,721
IDS36,2010-07-08,366,433,4961,228,2106,726
IDS36,2010-07-08,366,433,4961,228,2106,721
IDS36,2010-07-08,366,433,4961,226,2095,726
IDS36,2010-07-08,366,433,4961,226,2095,721
IDS36,2010-07-08,366,433,4961,226,2106,726
IDS36,2010-07-08,366,433,4961,226,2106,721
IDS36,2010-07-08,366,433,4968,228,2095,726
IDS36,2010-07-08,366,433,4968,228,2095,721
IDS36,2010-07-08,366,433,4968,228,2106,726
IDS36,2010-07-08,366,433,4968,228,2106,721
IDS36,2010-07-08,366,433,4968,226,2095,726
IDS36,2010-07-08,366,433,4968,226,2095,721
IDS36,2010-07-08,366,433,4968,226,2106,726
IDS36,2010-07-08,366,433,4968,226,2106,721
IDS36,2010-07-08,366,428,4961,228,2095,726
IDS36,2010-07-08,366,428,4961,228,2095,721
IDS36,2010-07-08,366,428,4961,228,2106,726
IDS36,2010-07-08,366,428,4961,228,2106,721
IDS36,2010-07-08,366,428,4961,226,2095,726
IDS36,2010-07-08,366,428,4961,226,2095,721
IDS36,2010-07-08,366,428,4961,226,2106,726
IDS36,2010-07-08,366,428,4961,226,2106,721
IDS36,2010-07-08,366,428,4968,228,2095,726
IDS36,2010-07-08,366,428,4968,228,2095,721
IDS36,2010-07-08,366,428,4968,228,2106,726
IDS36,2010-07-08,366,428,4968,228,2106,721
IDS36,2010-07-08,366,428,4968,226,2095,726
IDS36,2010-07-08,366,428,4968,226,2095,721
IDS36,2010-07-08,366,428,4968,226,2106,726
IDS36,2010-07-08,366,428,4968,226,2106,721
IDS36,2010-07-09,484,589,5243,407,2238,847
IDS36,2010-08-26,330,349,4352,268,2091,819
IDS36,2010-09-02,240,360,3450,276,1769,684
IDS36,2010-09-18,234,455,3232,412,1735,724
IDS36,2010-10-12,470,610,2455,641,1932,910
IDS36,2010-10-12,470,610,2455,641,1932,882
IDS36,2010-10-12,470,610,2455,641,1872,910
IDS36,2010-10-12,470,610,2455,641,1872,882
IDS36,2010-10-12,470,610,2455,634,1932,910
IDS36,2010-10-12,470,610,2455,634,1932,882
IDS36,2010-10-12,470,610,2455,634,1872,910
IDS36,2010-10-12,470,610,2455,634,1872,882
IDS36,2010-10-12,470,610,2372,641,1932,910
IDS36,2010-10-12,470,610,2372,641,1932,882
IDS36,2010-10-12,470,610,2372,641,1872,910
IDS36,2010-10-12,470,610,2372,641,1872,882
IDS36,2010-10-12,470,610,2372,634,1932,910
IDS36,2010-10-12,470,610,2372,634,1932,882
IDS36,2010-10-12,470,610,2372,634,1872,910
IDS36,2010-10-12,470,610,2372,634,1872,882
IDS36,2010-10-12,470,605,2455,641,1932,910
IDS36,2010-10-12,470,605,2455,641,1932,882
IDS36,2010-10-12,470,605,2455,641,1872,910
IDS36,2010-10-12,470,605,2455,641,1872,882
IDS36,2010-10-12,470,605,2455,634,1932,910
IDS36,2010-10-12,470,605,2455,634,1932,882
IDS36,2010-10-12,470,605,2455,634,1872,910
IDS36,2010-10-12,470,605,2455,634,1872,882
IDS36,2010-10-12,470,605,2372,641,1932,910
IDS36,2010-10-12,470,605,2372,641,1932,882
IDS36,2010-10-12,470,605,2372,641,1872,910
IDS36,2010-10-12,470,605,2372,641,1872,882
IDS36,2010-10-12,470,605,2372,634,1932,910
IDS36,2010-10-12,470,605,2372,634,1932,882
IDS36,2010-10-12,470,605,2372,634,1872,910
IDS36,2010-10-12,470,605,2372,634,1872,882
